date,speaker,website,link,story_id,story,story_long,position
27.04,Олександр Дроздик,Цензор,http://ua.censor.net.ua/news/386495/za_chergovym_pidvyschennyam_sotsstandartiv_maye_yity_prodovjennya_inshyh_reform_yatsenyuka_nardep_drozdyk,71,За черговим підвищенням соцстандартів має слідувати продовження інших реформ Яценюка,За черговим підвищенням соцстандартів має слідувати продовження інших реформ Яценюка,2
27.07,Андрій Тетерук,Цензор,http://ua.censor.net.ua/news/399321/hamski_zayavy_radnyka_putina_mayut_sponukaty_nato_perevesty_svoyu_uvagu_z_blyzkogo_shodu_u_bik_rosiyi,150,Хамські заяви радника Путіна мають спонукати НАТО перевести свою увагу з Близького Сходу на Росію,Хамські заяви радника Путіна мають спонукати НАТО перевести свою увагу з Близького Сходу на Росію,2
27.08,Арсеній Яценюк,Цензор,http://ua.censor.net.ua/news/403344/ukrayina_nareshti_povernulasya_u_svoyu_yevropeyisku_simyu_yak_zapovidav_franko_yatsenyuk_fotovideo,162,"Україна нарешті повернулася у свою європейську сім'ю, як заповідав Франко","Україна нарешті повернулася у свою європейську сім'ю, як заповідав Франко",2
28.03,Ігор Гузь,Цензор,http://ua.censor.net.ua/news/381466/narodnyyi_front_ne_zalyshyt_derjavu_z_tymchasovym_uryadom_u_period_viyiny_nardep_guz,45,"""НФ"" не залишить державу з тимчасовим урядом у період війни","""Народний фронт"" не залишить державу з тимчасовим урядом у період війни",2
28.03,Сергій Пашинський,Цензор,http://ua.censor.net.ua/news/381416/rada_u_chetver_maye_ostatochno_uhvalyty_zakon_pro_povernennya_milyardiv_yanukovycha_pashynskyyi,47,Рада у четвер має остаточно ухвалити закон про повернення мільярдів Януковича,Рада у четвер має остаточно ухвалити закон про повернення мільярдів Януковича,2
28.09,Арсеній Яценюк,Цензор,http://censor.net.ua/news/408084/vyvody_mejdunarodnoyi_gruppy_sledovateleyi_po_katastrofe_mn17_ocherednoyi_shag_k_okonchatelnomu_prigovoru,195,Висновки слідства щодо трагедії MH17 — крок до остаточного вироку Путіну і його режиму військових злочинців,Висновки слідства щодо трагедії MH17 - черговий крок до остаточного вироку Путіну і його режиму військових злочинців,2
28.09,Арсеній Яценюк,Цензор,http://ua.censor.net.ua/news/407996/yatsenyuk_vyslovyv_spivchuttya_u_zvyazku_zi_smertyu_peresa_vin_borovsya_proty_navyazanyh_vorojyh_stereotypiv,196,Арсеній Яценюк висловив співчуття у зв'язку зі смертю Шимона Переса,Арсеній Яценюк висловив співчуття у зв'язку зі смертю Шимона Переса,2
29.08,Андрій Помазанов,Цензор,http://ua.censor.net.ua/news/403530/kaplin_povynen_buty_dopytanyyi_u_spravi_zlochyniv_proty_mayidanu_i_prytyagnutyyi_do_vidpovidalnosti,163,Каплін має бути допитаний у справі злочинів проти Майдану і притягнутий до відповідальності за приналежність до банди Януковича,Каплін має бути допитаний у справі злочинів проти Майдану і притягнутий до відповідальності за приналежність до банди Януковича,2
29.08,Арсеній Яценюк,Цензор,http://ua.censor.net.ua/news/403517/zavtra_yatsenyuk_i_grynevych_vizmut_uchast_u_tseremoniyi_posvyachennya_pershokursnykiv_chernivetskogo,164,Яценюк і Гриневич візьмуть участь у церемонії посвячення першокурсників Чернівецького університету,Яценюк і Гриневич візьмуть участь у церемонії посвячення першокурсників Чернівецького університету,2
29.09,Арсеній Яценюк,Цензор,http://ua.censor.net.ua/news/408168/yatsenyuk_pro_tragediyu_v_babynomu_yaru_my_povynni_pamyataty_schob_zahystyty_jyttya_i_lyudsku_gidnist,197,"Яценюк та представники ""НФ"" взяли участь у церемонії з ушанування пам’яті жертв Бабиного Яру","Арсеній Яценюк та представники ""Народного фронту"" взяли участь у церемонії з ушанування пам’яті жертв Бабиного Яру",2
